VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.460663e-01 6.764309e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -5.085380e-08 3.859733e-07 -5.901329e-09 3.077479e-08 -3.918746e-07
1.616116e-01 7.015824e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.940040e-08 2.815915e-07 -5.702170e-09 2.297932e-08 -2.872937e-07
-1.039337e-01 6.739808e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -5.429436e-08 3.695471e-07 -5.954332e-09 2.943085e-08 -3.755014e-07
-8.838836e-02 6.991329e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.954845e-08 2.702596e-07 -5.661245e-09 2.414412e-08 -2.759208e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.616116e-01 7.015824e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.006740e-08 8.727242e-08 -3.519226e-09 5.672584e-09 -9.079165e-08
1.805537e-01 7.267666e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -6.114963e-09 6.223242e-08 -1.880274e-09 3.936424e-09 -6.411270e-08
-8.838836e-02 6.991329e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.093390e-08 8.480864e-08 -3.142316e-09 3.502257e-09 -8.795095e-08
-6.944629e-02 7.243186e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -6.207985e-09 6.065644e-08 -1.662551e-09 2.710073e-09 -6.231899e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.805537e-01 7.267666e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.784049e-09 1.827108e-08 -1.421569e-09 9.441045e-10 -1.969265e-08
2.021646e-01 7.519764e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.173588e-09 1.272955e-08 -5.687157e-10 5.808691e-10 -1.329827e-08
-6.944629e-02 7.243186e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.978192e-09 1.806270e-08 -1.222006e-09 -1.179857e-10 -1.928471e-08
-4.783544e-02 7.495305e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.205351e-09 1.263042e-08 -4.606924e-10 -1.451544e-10 -1.309112e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.021646e-01 7.519764e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.771250e-10 3.529730e-09 -4.745051e-10 1.543358e-10 -4.004235e-09
2.256137e-01 7.772034e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.070503e-10 2.401079e-09 -1.585198e-10 7.964180e-11 -2.559598e-09
-4.783544e-02 7.495305e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.151856e-10 3.559004e-09 -4.012956e-10 -2.336640e-10 -3.960300e-09
-2.438630e-02 7.747606e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.154696e-10 2.431779e-09 -1.202725e-10 -1.974313e-10 -2.552051e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.256137e-01 7.772034e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.615549e-11 6.258879e-10 -1.384024e-10 3.072046e-11 -7.642903e-10
2.500000e-01 8.024386e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.349860e-11 4.164130e-10 -4.076243e-11 1.417105e-11 -4.571755e-10
-2.438630e-02 7.747606e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.245959e-11 6.455181e-10 -1.162625e-10 -8.852199e-11 -7.617806e-10
-1.339745e-08 8.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.534617e-11 4.319152e-10 -2.938466e-11 -7.269321e-11 -4.612999e-10
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.000000e-01 4.783543e-02 7.115443e-01 1.708136e+00 7.169960e-01 6.203723e-01 1.676766e+00 3 0 3.186170e-01 -5.341214e-01 7.751332e-01 -1.404385e-01 1.309255e+00
5.243863e-01 3.000384e-01 6.135838e-01 1.551491e+00 6.956350e-01 5.059800e-01 1.582460e+00 3 0 2.253221e-01 -7.485730e-01 9.896963e-01 -2.332381e-01 1.738269e+00
2.500000e-01 2.438629e-02 7.688862e-01 1.649254e+00 5.409944e-01 6.900185e-01 1.548515e+00 3 0 2.803496e-01 -4.594906e-01 6.540278e-01 -2.734800e-01 1.113518e+00
2.743863e-01 2.767298e-01 6.812450e-01 1.518503e+00 4.781500e-01 5.836031e-01 1.453694e+00 3 0 1.945969e-01 -6.023399e-01 8.023518e-01 -3.871684e-01 1.404692e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.243863e-01 3.000384e-01 6.129211e-01 1.553441e+00 6.897388e-01 5.038886e-01 1.584304e+00 3 0 2.335549e-01 -8.802830e-01 9.641391e-01 -8.384751e-02 1.844422e+00
5.478354e-01 5.521394e-01 5.400021e-01 1.303501e+00 6.943870e-01 4.239710e-01 1.408712e+00 3 0 1.194213e-01 -1.140456e+00 1.146699e+00 -1.418801e-01 2.287155e+00
2.743863e-01 2.767298e-01 6.791637e-01 1.521182e+00 4.742844e-01 5.800878e-01 1.457144e+00 3 0 2.109642e-01 -7.932314e-01 7.770485e-01 -1.823969e-01 1.570280e+00
2.978354e-01 5.289740e-01 6.101173e-01 1.299690e+00 4.441982e-01 5.007680e-01 1.281308e+00 3 0 1.112272e-01 -9.863352e-01 8.998353e-01 -2.610880e-01 1.886171e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.478354e-01 5.521394e-01 5.406125e-01 1.303945e+00 6.839745e-01 4.230455e-01 1.406774e+00 3 0 1.194980e-01 -1.151184e+00 1.116563e+00 -2.273108e-02 2.267747e+00
5.694463e-01 8.040601e-01 5.099579e-01 9.992183e-01 7.131009e-01 3.915033e-01 1.184090e+00 3 0 -1.181233e-02 -1.272675e+00 1.229008e+00 -3.812419e-02 2.501684e+00
2.978354e-01 5.289740e-01 6.089755e-01 1.300995e+00 4.363410e-01 4.981385e-01 1.282283e+00 3 0 1.155556e-01 -1.068702e+00 8.753285e-01 -6.756041e-02 1.944030e+00
3.194463e-01 7.810336e-01 5.784398e-01 1.017449e+00 4.451815e-01 4.649448e-01 1.046922e+00 3 0 2.337165e-02 -1.188242e+00 9.434185e-01 -8.828407e-02 2.131661e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.694463e-01 8.040601e-01 5.109443e-01 1.000720e+00 7.006340e-01 3.907457e-01 1.180614e+00 3 0 -6.966681e-03 -1.278642e+00 1.204615e+00 3.584647e-02 2.483257e+00
5.883883e-01 1.055731e+00 5.326359e-01 6.885838e-01 7.447904e-01 4.159984e-01 9.700264e-01 3 0 -1.243429e-01 -1.187848e+00 1.189054e+00 4.446876e-02 2.376902e+00
3.194463e-01 7.810336e-01 5.784196e-01 1.017613e+00 4.354603e-01 4.632703e-01 1.045290e+00 3 0 2.375511e-02 -1.166543e+00 9.231225e-01 6.318459e-02 2.089666e+00
3.383883e-01 1.032831e+00 5.913116e-01 7.293203e-01 4.779821e-01 4.794833e-01 8.184107e-01 3 0 -6.570314e-02 -1.123999e+00 9.480880e-01 5.880080e-02 2.072087e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.883883e-01 1.055731e+00 5.335084e-01 6.886532e-01 7.344768e-01 4.152211e-01 9.645428e-01 3 0 -1.241928e-01 -1.116548e+00 1.174241e+00 9.303602e-02 2.290789e+00
6.039337e-01 1.307093e+00 6.012414e-01 4.334270e-01 7.839551e-01 4.924634e-01 8.365290e-01 3 0 -1.933569e-01 -9.235139e-01 1.064473e+00 9.941025e-02 1.987986e+00
3.383883e-01 1.032831e+00 5.913730e-01 7.282665e-01 4.688142e-01 4.779141e-01 8.142700e-01 3 0 -7.156431e-02 -1.028578e+00 9.342750e-01 1.828272e-01 1.962853e+00
3.539337e-01 1.284302e+00 6.464714e-01 4.882183e-01 5.351531e-01 5.430907e-01 6.679577e-01 3 0 -1.409017e-01 -8.956095e-01 8.992152e-01 1.732458e-01 1.794825e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.039337e-01 1.307093e+00 6.017864e-01 4.293124e-01 7.781719e-01 4.918025e-01 8.308775e-01 3 0 -2.117859e-01 -6.999621e-01 1.059232e+00 1.282200e-01 1.759194e+00
6.154849e-01 1.558099e+00 6.985345e-01 2.747434e-01 8.252210e-01 6.065625e-01 7.888402e-01 3 0 -2.210765e-01 -5.709879e-01 8.977957e-01 1.305097e-01 1.468784e+00
3.539337e-01 1.284302e+00 6.463809e-01 4.838371e-01 5.293863e-01 5.416919e-01 6.621138e-01 3 0 -1.609601e-01 -6.705691e-01 8.908780e-01 2.757356e-01 1.561447e+00
3.654849e-01 1.535391e+00 7.292587e-01 3.330660e-01 6.083662e-01 6.424737e-01 6.245120e-01 3 0 -1.864712e-01 -5.691583e-01 7.963460e-01 2.487435e-01 1.365504e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.154849e-01 1.558099e+00 6.990572e-01 2.666817e-01 8.240130e-01 6.064483e-01 7.858865e-01 3 0 -2.549845e-01 -2.126723e-01 8.980011e-01 1.423957e-01 1.110673e+00
6.225982e-01 1.808717e+00 7.998594e-01 2.239317e-01 8.645322e-01 7.324516e-01 7.887428e-01 3 0 -2.210867e-01 -1.836996e-01 7.156322e-01 1.381225e-01 8.993317e-01
3.654849e-01 1.535391e+00 7.292026e-01 3.254008e-01 6.066407e-01 6.415889e-01 6.202608e-01 3 0 -2.188504e-01 -2.319689e-01 7.923937e-01 3.211166e-01 1.024363e+00
3.725982e-01 1.786060e+00 8.175253e-01 2.776697e-01 6.875919e-01 7.537024e-01 6.527122e-01 3 0 -2.027877e-01 -2.016967e-01 6.551683e-01 2.836853e-01 8.568650e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.225982e-01 1.808717e+00 8.004737e-01 2.153078e-01 8.661371e-01 7.327615e-01 7.883789e-01 3 0 -2.567652e-01 1.921037e-01 7.174233e-01 1.416823e-01 5.253196e-01
6.250000e-01 2.058925e+00 8.834967e-01 2.679728e-01 8.992640e-01 8.417393e-01 8.124763e-01 3 0 -2.040727e-01 1.762009e-01 5.395701e-01 1.276607e-01 3.633692e-01
3.725982e-01 1.786060e+00 8.178408e-01 2.695387e-01 6.886077e-01 7.535618e-01 6.510851e-01 3 0 -2.365613e-01 1.478075e-01 6.544972e-01 3.208382e-01 5.066898e-01
3.750000e-01 2.036286e+00 8.916539e-01 3.121895e-01 7.637958e-01 8.514330e-01 7.136470e-01 3 0 -1.952820e-01 1.425286e-01 5.006056e-01 2.824486e-01 3.580770e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.250000e-01 2.058925e+00 8.841908e-01 2.619958e-01 9.015890e-01 8.421053e-01 8.130889e-01 3 0 -2.298934e-01 4.502268e-01 5.413166e-01 1.272656e-01 9.108980e-02
6.225982e-01 2.308717e+00 9.402992e-01 3.772747e-01 9.277113e-01 9.184401e-01 8.564277e-01 3 0 -1.764860e-01 4.366141e-01 3.834311e-01 1.077840e-01 -5.318298e-02
3.750000e-01 2.036286e+00 8.924052e-01 3.064969e-01 7.657038e-01 8.518612e-01 7.134516e-01 3 0 -2.196945e-01 4.004934e-01 5.018952e-01 2.874565e-01 1.014018e-01
3.725982e-01 2.286060e+00 9.427531e-01 4.103185e-01 8.305823e-01 9.210240e-01 7.921381e-01 3 0 -1.717910e-01 3.956936e-01 3.552894e-01 2.550394e-01 -4.040428e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.225982e-01 2.308717e+00 9.409750e-01 3.749691e-01 9.295122e-01 9.186488e-01 8.573254e-01 3 0 -1.878200e-01 5.593078e-01 3.847594e-01 1.050393e-01 -1.745484e-01
6.154849e-01 2.558099e+00 9.728056e-01 5.162995e-01 9.497413e-01 9.629298e-01 9.182898e-01 3 0 -1.435341e-01 5.580866e-01 2.555882e-01 8.691723e-02 -3.024984e-01
3.725982e-01 2.286060e+00 9.437692e-01 4.080724e-01 8.321747e-01 9.217373e-01 7.926317e-01 3 0 -1.827391e-01 5.154929e-01 3.578313e-01 2.355606e-01 -1.576616e-01
3.654849e-01 2.535391e+00 9.726017e-01 5.390806e-01 8.846191e-01 9.623007e-01 8.801974e-01 3 0 -1.402754e-01 5.194505e-01 2.344446e-01 2.124829e-01 -2.850060e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.154849e-01 2.558099e+00 9.733601e-01 5.168818e-01 9.507492e-01 9.630220e-01 9.194962e-01 3 0 -1.425994e-01 5.494418e-01 2.565349e-01 8.130195e-02 -2.929069e-01
6.039337e-01 2.807093e+00 9.888682e-01 6.541971e-01 9.662699e-01 9.849107e-01 9.881884e-01 3 0 -1.099737e-01 5.528076e-01 1.591229e-01 6.871396e-02 -3.936847e-01
3.654849e-01 2.535391e+00 9.736203e-01 5.396172e-01 8.855730e-01 9.630815e-01 8.812307e-01 3 0 -1.396659e-01 5.161637e-01 2.376611e-01 1.790337e-01 -2.785026e-01
3.539337e-01 2.784302e+00 9.878584e-01 6.689463e-01 9.254437e-01 9.833988e-01 9.672673e-01 3 0 -1.073371e-01 5.220667e-01 1.439168e-01 1.649581e-01 -3.781499e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.039337e-01 2.807093e+00 9.892486e-01 6.563212e-01 9.667581e-01 9.849667e-01 9.897022e-01 3 0 -1.018070e-01 4.657254e-01 1.600026e-01 6.001919e-02 -3.057228e-01
5.883884e-01 3.055731e+00 9.959194e-01 7.712659e-01 9.784129e-01 9.944937e-01 1.053690e+00 3 0 -7.924869e-02 4.663972e-01 9.241544e-02 5.257197e-02 -3.739818e-01
3.539337e-01 2.784302e+00 9.886966e-01 6.710035e-01 9.259430e-01 9.841188e-01 9.686879e-01 3 0 -9.974730e-02 4.426841e-01 1.472945e-01 1.273928e-01 -2.953896e-01
3.383884e-01 3.032831e+00 9.949385e-01 7.803362e-01 9.544475e-01 9.931020e-01 1.042903e+00 3 0 -7.710668e-02 4.444543e-01 8.227363e-02 1.195712e-01 -3.621806e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.883884e-01 3.055731e+00 9.961444e-01 7.738085e-01 9.786820e-01 9.945463e-01 1.055293e+00 3 0 -6.855731e-02 3.521384e-01 9.334526e-02 4.205821e-02 -2.587931e-01
5.694463e-01 3.304060e+00 9.987291e-01 8.595401e-01 9.869912e-01 9.982834e-01 1.106386e+00 3 0 -5.350519e-02 3.484684e-01 5.012969e-02 3.766530e-02 -2.983387e-01
3.383884e-01 3.032831e+00 9.955356e-01 7.828159e-01 9.547394e-01 9.936856e-01 1.044429e+00 3 0 -6.696877e-02 3.370799e-01 8.536816e-02 8.496545e-02 -2.517117e-01
3.194463e-01 3.281034e+00 9.980174e-01 8.648480e-01 9.737957e-01 9.972857e-01 1.101131e+00 3 0 -5.185559e-02 3.338834e-01 4.388142e-02 8.048422e-02 -2.900020e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.694463e-01 3.304060e+00 9.988436e-01 8.618172e-01 9.871825e-01 9.983259e-01 1.107813e+00 3 0 -4.343207e-02 2.413205e-01 5.101561e-02 2.752268e-02 -1.903049e-01
5.478354e-01 3.552139e+00 9.997258e-01 9.197454e-01 9.926652e-01 9.996248e-01 1.143772e+00 3 0 -3.371851e-02 2.351154e-01 2.544505e-02 2.469340e-02 -2.096704e-01
3.194463e-01 3.281034e+00 9.983955e-01 8.670709e-01 9.740035e-01 9.977012e-01 1.102490e+00 3 0 -4.221845e-02 2.319246e-01 4.637622e-02 5.287871e-02 -1.855484e-01
2.978354e-01 3.528974e+00 9.992807e-01 9.226878e-01 9.858423e-01 9.990028e-01 1.141348e+00 3 0 -3.254037e-02 2.259705e-01 2.187127e-02 5.003166e-02 -2.040992e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.478354e-01 3.552139e+00 9.997735e-01 9.214689e-01 9.928095e-01 9.996479e-01 1.144866e+00 3 0 -2.578111e-02 1.512551e-01 2.615678e-02 1.663716e-02 -1.250983e-01
5.243863e-01 3.800038e+00 1.000008e+00 9.572653e-01 9.961306e-01 1.000008e+00 1.167609e+00 3 0 -1.977982e-02 1.448309e-01 1.209721e-02 1.475946e-02 -1.327337e-01
2.978354e-01 3.528974e+00 9.994969e-01 9.243684e-01 9.859958e-01 9.992630e-01 1.142389e+00 3 0 -2.491349e-02 1.456811e-01 2.364985e-02 3.059330e-02 -1.220313e-01
2.743863e-01 3.776730e+00 9.997594e-01 9.588006e-01 9.928169e-01 9.996606e-01 1.166549e+00 3 0 -1.901668e-02 1.394309e-01 1.018891e-02 2.871456e-02 -1.292420e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.243863e-01 3.800038e+00 1.000023e+00 9.584155e-01 9.962301e-01 1.000015e+00 1.168347e+00 3 0 -1.428732e-02 8.722265e-02 1.258722e-02 9.284963e-03 -7.463543e-02
5.000000e-01 4.047835e+00 1.000049e+00 9.787672e-01 9.980859e-01 1.000065e+00 1.181443e+00 3 0 -1.078261e-02 8.200139e-02 5.383723e-03 8.110131e-03 -7.661767e-02
2.743863e-01 3.776730e+00 9.998726e-01 9.599204e-01 9.929208e-01 9.998058e-01 1.167251e+00 3 0 -1.373007e-02 8.410744e-02 1.132312e-02 1.645400e-02 -7.278433e-02
2.500000e-01 4.024386e+00 9.999226e-01 9.795173e-01 9.965748e-01 9.998889e-01 1.181005e+00 3 0 -1.034239e-02 7.901799e-02 4.429411e-03 1.528000e-02 -7.458857e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.000000e-01 4.047835e+00 1.000051e+00 9.794578e-01 9.981469e-01 1.000065e+00 1.181890e+00 3 0 -7.370942e-03 4.646786e-02 5.682874e-03 4.807690e-03 -4.078499e-02
4.756137e-01 4.295615e+00 1.000032e+00 9.901476e-01 9.991113e-01 1.000043e+00 1.188815e+00 3 0 -5.458712e-03 4.286411e-02 2.238744e-03 4.138672e-03 -4.062537e-02
2.500000e-01 4.024386e+00 9.999779e-01 9.801887e-01 9.966377e-01 9.999628e-01 1.181430e+00 3 0 -7.057241e-03 4.483999e-02 5.086379e-03 8.246781e-03 -3.975361e-02
2.256137e-01 4.272034e+00 9.999731e-01 9.904893e-01 9.984646e-01 9.999612e-01 1.188644e+00 3 0 -5.232478e-03 4.132954e-02 1.791497e-03 7.578086e-03 -3.953804e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.756137e-01 4.295615e+00 1.000031e+00 9.905249e-01 9.991451e-01 1.000042e+00 1.189060e+00 3 0 -3.533836e-03 2.293930e-02 2.405354e-03 2.320124e-03 -2.053395e-02
4.521646e-01 4.543464e+00 1.000014e+00 9.957276e-01 9.996133e-01 1.000019e+00 1.192443e+00 3 0 -2.566549e-03 2.075057e-02 8.677246e-04 1.972968e-03 -1.988285e-02
2.256137e-01 4.272034e+00 9.999987e-01 9.908557e-01 9.984991e-01 9.999962e-01 1.188877e+00 3 0 -3.378710e-03 2.214741e-02 2.141747e-03 3.861063e-03 -2.000566e-02
2.021646e-01 4.519764e+00 9.999890e-01 9.958721e-01 9.993538e-01 9.999842e-01 1.192380e+00 3 0 -2.461543e-03 2.001767e-02 6.713333e-04 3.514137e-03 -1.934634e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.521646e-01 4.543464e+00 1.000013e+00 9.959164e-01 9.996304e-01 1.000018e+00 1.192567e+00 3 0 -1.572838e-03 1.051609e-02 9.536689e-04 1.045045e-03 -9.562424e-03
4.305537e-01 4.791469e+00 1.000005e+00 9.982679e-01 9.998428e-01 1.000007e+00 1.194099e+00 3 0 -1.121023e-03 9.323840e-03 3.125609e-04 8.791242e-04 -9.011279e-03
2.021646e-01 4.519764e+00 1.000000e+00 9.960554e-01 9.993710e-01 9.999999e-01 1.192497e+00 3 0 -1.504308e-03 1.015889e-02 8.445746e-04 1.690039e-03 -9.314312e-03
1.805537e-01 4.767666e+00 9.999951e-01 9.983242e-01 9.997452e-01 9.999931e-01 1.194076e+00 3 0 -1.076491e-03 9.000079e-03 2.317898e-04 1.524394e-03 -8.768289e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.305537e-01 4.791469e+00 1.000005e+00 9.983548e-01 9.998507e-01 1.000006e+00 1.194156e+00 3 0 -6.493148e-04 4.483831e-03 3.537650e-04 4.387629e-04 -4.130066e-03
4.116117e-01 5.039710e+00 1.000001e+00 9.993433e-01 9.999405e-01 1.000002e+00 1.194800e+00 3 0 -4.549607e-04 3.894754e-03 1.041988e-04 3.650521e-04 -3.790555e-03
1.805537e-01 4.767666e+00 9.999999e-01 9.984086e-01 9.997532e-01 9.999997e-01 1.194130e+00 3 0 -6.219062e-04 4.335322e-03 3.115109e-04 6.909376e-04 -4.023811e-03
1.616117e-01 5.015824e+00 9.999980e-01 9.993634e-01 9.999062e-01 9.999972e-01 1.194793e+00 3 0 -4.376424e-04 3.763302e-03 7.311339e-05 6.174718e-04 -3.690189e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
4.116117e-01 5.039710e+00 1.000001e+00 9.993802e-01 9.999439e-01 1.000002e+00 1.194824e+00 3 0 -2.483691e-04 1.780046e-03 1.225032e-04 1.712387e-04 -1.657543e-03
3.960663e-01 5.288260e+00 1.000000e+00 9.997671e-01 9.999791e-01 1.000000e+00 1.195077e+00 3 0 -1.715870e-04 1.514164e-03 3.191167e-05 1.406699e-04 -1.482252e-03
1.616117e-01 5.015824e+00 9.999999e-01 9.993993e-01 9.999096e-01 9.999998e-01 1.194816e+00 3 0 -2.383943e-04 1.723608e-03 1.072150e-04 2.632345e-04 -1.616393e-03
1.460663e-01 5.264309e+00 9.999993e-01 9.997736e-01 9.999679e-01 9.999990e-01 1.195074e+00 3 0 -1.654236e-04 1.465526e-03 2.073827e-05 2.328315e-04 -1.444788e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.960663e-01 5.288260e+00 1.000000e+00 9.997817e-01 9.999804e-01 1.000000e+00 1.195086e+00 3 0 -8.790874e-05 6.584066e-04 3.941086e-05 6.195790e-05 -6.189957e-04
3.845151e-01 5.537178e+00 1.000000e+00 9.999228e-01 9.999932e-01 1.000000e+00 1.195178e+00 3 0 -6.014053e-05 5.482649e-04 8.840325e-06 5.012580e-05 -5.394246e-04
1.460663e-01 5.264309e+00 1.000000e+00 9.997877e-01 9.999692e-01 1.000000e+00 1.195083e+00 3 0 -8.460630e-05 6.390124e-04 3.426323e-05 9.317723e-05 -6.047492e-04
1.345151e-01 5.513181e+00 9.999998e-01 9.999246e-01 9.999898e-01 9.999998e-01 1.195178e+00 3 0 -5.814541e-05 5.320487e-04 5.103243e-06 8.144014e-05 -5.269454e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.845151e-01 5.537178e+00 1.000000e+00 9.999281e-01 9.999937e-01 1.000000e+00 1.195182e+00 3 0 -2.874264e-05 2.269736e-04 1.166475e-05 2.075720e-05 -2.153089e-04
3.774018e-01 5.786511e+00 1.000000e+00 9.999761e-01 9.999979e-01 1.000000e+00 1.195213e+00 3 0 -1.958817e-05 1.849673e-04 2.136498e-06 1.648918e-05 -1.828308e-04
1.345151e-01 5.513181e+00 1.000000e+00 9.999298e-01 9.999903e-01 1.000000e+00 1.195181e+00 3 0 -2.775145e-05 2.210414e-04 1.006303e-05 3.054549e-05 -2.109784e-04
